name,orf,desc,introns,status,sgd,extra,chr_loc,start,stop,orf_start,orf_stop
MAS1,YLR163C,Beta subunit of the mitochondrial processing protease (MPP); essential processing enzyme that cleaves the N-terminal targeting sequences from mitochondrially imported proteins,[],Verified ORF,S000004153,reverse complement,12.0,493254.0,491866.0,493282.0,491753.0
SHH4,YLR164W,"Putative alternate subunit of succinate dehydrogenase (SDH); mitochondrial inner membrane protein; genetic interaction with SDH4 suggests that Shh4p can function as a functional SDH subunit; a fraction copurifies with SDH subunit Sdh3p; expression induced by nitrogen limitation in a GLN3, GAT1-dependent manner; Shh4p has greater similarity to human SDHD (subunit D of SDH, implicated in paraganglioma) than does its paralog Sdh4p",[],Verified ORF,S000004154,[],12.0,493883.0,494389.0,493535.0,494479.0
PUS5,YLR165C,Pseudouridine synthase; catalyzes only the formation of pseudouridine (Psi)-2819 in mitochondrial 21S rRNA; not essential for viability,[],Verified ORF,S000004155,reverse complement,12.0,495258.0,494494.0,495266.0,494413.0
SEC10,YLR166C,Essential 100kDa subunit of the exocyst complex; the exocyst mediates polarized targeting and tethering of post-Golgi secretory vesicles to active sites of exocytosis at the plasma membrane prior to SNARE-mediated fusion,[],Verified ORF,S000004156,reverse complement,12.0,498044.0,495429.0,498080.0,495368.0
RPS31,YLR167W,"Fusion protein cleaved to yield ribosomal protein S31 and ubiquitin; ubiquitin may facilitate assembly of the ribosomal protein into ribosomes; interacts genetically with translation factor eIF2B; homologous to mammalian ribosomal protein S27A, no bacterial homolog",[],Verified ORF,S000004157,[],12.0,498947.0,499405.0,498890.0,499453.0
UPS2,YLR168C,"Mitochondrial intermembrane space protein; involved in phospholipid metabolism; forms complex with Mdm35p that transfers phosphatidylserine from outer membrane to inner membrane for phosphatidylethanolamine synthesis; null mutant has defects in mitochondrial morphology; similar to Ups1p, Ups3p and to human PRELI; UPS2 has a paralog, UPS3, that arose from the whole genome duplication",[],Verified ORF,S000004158,reverse complement,12.0,500270.0,499578.0,500370.0,499453.0
YLR169W,YLR169W,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data",[],Dubious ORF,S000004159,[],12.0,500335.0,500688.0,,
APS1,YLR170C,Small subunit of the clathrin-associated adaptor complex AP-1; AP-1 is involved in protein sorting at the trans-Golgi network; homolog of the sigma subunit of the mammalian clathrin AP-1 complex,[],Verified ORF,S000004160,reverse complement,12.0,501049.0,500579.0,501086.0,500325.0
YLR171W,YLR171W,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data",[],Dubious ORF,S000004161,[],12.0,500733.0,501122.0,,
DPH5,YLR172C,Methyltransferase required for synthesis of diphthamide; diphthamide is a modified histidine residue of translation elongation factor 2 (Eft1p or Eft2p); not essential for viability; GFP-Dph5p fusion protein localizes to the cytoplasm,[],Verified ORF,S000004162,reverse complement,12.0,502162.0,501260.0,502190.0,501177.0
YLR173W,YLR173W,Putative protein of unknown function,[],Uncharacterized ORF,S000004163,[],12.0,502421.0,504247.0,502355.0,504611.0
IDP2,YLR174W,"Cytosolic NADP-specific isocitrate dehydrogenase; catalyzes oxidation of isocitrate to alpha-ketoglutarate; levels are elevated during growth on non-fermentable carbon sources and reduced during growth on glucose; IDP2 has a paralog, IDP3, that arose from the whole genome duplication",[],Verified ORF,S000004164,[],12.0,504591.0,505829.0,504304.0,505912.0
CBF5,YLR175W,"Pseudouridine synthase catalytic subunit of box H/ACA snoRNPs; acts on large and small rRNAs, on snRNA U2, and on some mRNAs; mutations in human ortholog dyskerin cause the disorder dyskeratosis congenita; small nucleolar ribonucleoprotein particles are also known as snoRNPs",[],Verified ORF,S000004165,[],12.0,506134.0,507585.0,506105.0,507708.0
RFX1,YLR176C,Major transcriptional repressor of DNA-damage-regulated genes; recruits repressors Tup1p and Cyc8p to their promoters; involved in DNA damage and replication checkpoint pathway; similar to a family of mammalian DNA binding RFX1-4 proteins,[],Verified ORF,S000004166,reverse complement,12.0,510232.0,507797.0,510187.0,507595.0
YLR177W,YLR177W,"Putative protein of unknown function; phosphorylated by Dbf2p-Mob1p in vitro; some strains contain microsatellite polymophisms at this locus; not an essential gene; YLR177W has a paralog, PSP1, that arose from the whole genome duplication",[],Uncharacterized ORF,S000004167,[],12.0,511054.0,512940.0,511005.0,513012.0
TFS1,YLR178C,"Inhibitor of carboxypeptidase Y (Prc1p), and Ras GAP (Ira2p); phosphatidylethanolamine-binding protein (PEBP) family member and ortholog of hPEBP1/RKIP, a natural metastasis suppressor; targets to vacuolar membranes during stationary phase; acetylated by NatB N-terminal acetyltransferase; protein abundance increases in response to DNA replication stress",[],Verified ORF,S000004168,reverse complement,12.0,513821.0,513162.0,514362.0,513108.0
YLR179C,YLR179C,Protein of unknown function with similarity to Tfs1p; transcription is activated by paralogous proteins Yrm1p and Yrr1p along with proteins involved in multidrug resistance; GFP-tagged protein localizes to the cytoplasm and nucleus,[],Verified ORF,S000004169,reverse complement,12.0,514713.0,514108.0,514790.0,514017.0
SAM1,YLR180W,"S-adenosylmethionine synthetase; catalyzes transfer of the adenosyl group of ATP to the sulfur atom of methionine; SAM1 has a paralog, SAM2, that arose from the whole genome duplication",[],Verified ORF,S000004170,[],12.0,515262.0,516410.0,515206.0,516658.0
VTA1,YLR181C,"Multivesicular body (MVB) protein; involved in endosomal protein sorting; regulates Vps4p activity by promoting its oligomerization; has an N-terminal Vps60- and Did2- binding domain, a linker region, and a C-terminal Vps4p binding domain",[],Verified ORF,S000004171,reverse complement,12.0,517670.0,516678.0,517738.0,516563.0
SWI6,YLR182W,"Transcription cofactor; forms complexes with Swi4p and Mbp1p to regulate transcription at the G1/S transition; involved in meiotic gene expression; also binds Stb1p to regulate transcription at START; cell wall stress induces phosphorylation by Mpk1p, which regulates Swi6p localization; required for the unfolded protein response, independently of its known transcriptional coactivators",[],Verified ORF,S000004172,[],12.0,517940.0,520351.0,517907.0,520472.0
TOS4,YLR183C,"Putative transcription factor, contains Forkhead Associated domain; binds chromatin; involved in expression homeostasis, buffering of mRNA synthesis rate against gene dosage changes during S phase; target of SBF transcription factor; expression is periodic and peaks in G1; involved in DNA replication checkpoint response; interacts with Rpd3 and Set3 histone deacetylase complexes; APCC(Cdh1) substrate; relative distribution to nucleus increases upon DNA replication stress",[],Verified ORF,S000004173,reverse complement,12.0,522012.0,520543.0,522059.0,520395.0
YLR184W,YLR184W,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data",[],Dubious ORF,S000004174,[],12.0,522106.0,522453.0,,
RPL37A,YLR185W,"Ribosomal 60S subunit protein L37A; required for processing of 27SB pre-rRNA and formation of stable 66S assembly intermediates; homologous to mammalian ribosomal protein L37, no bacterial homolog; RPL37A has a paralog, RPL37B, that arose from the whole genome duplication",[522669 523029],Verified ORF,S000004175,intron sequence removed,12.0,522663.0,523288.0,522642.0,523385.0
EMG1,YLR186W,"Methyltransferase for rRNA; methylates pseudouridine 18S rRNA residue 1191; member of the SPOUT methyltransferase family; required for maturation of 18S rRNA and for 40S ribosomal subunit production independent of methyltransferase activity; forms homodimers; human ortholog is mutated in Bowen-Conradi syndrome, and equivalent yeast mutation affects Emg1p dimerization and localization but not methyltransferase activity; human EMG1 complements lethality of null and ts mutant",[],Verified ORF,S000004176,[],12.0,523632.0,524390.0,523577.0,524455.0
SKG3,YLR187W,"Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery, cytoplasm, bud, and bud neck; potential Cdc28p substrate; similar to Skg4p; relocalizes from bud neck to cytoplasm upon DNA replication stress; SKG3 has a paralog, CAF120, that arose from the whole genome duplication",[],Verified ORF,S000004177,[],12.0,524865.0,527945.0,524671.0,527999.0
MDL1,YLR188W,Mitochondrial inner membrane half-type ABC transporter; mediates export of peptides generated upon proteolysis of mitochondrial proteins; plays a role in the regulation of cellular resistance to oxidative stress,[],Verified ORF,S000004178,[],12.0,528300.0,530387.0,528227.0,530525.0
ATG26,YLR189C,"UDP-glucose:sterol glucosyltransferase; conserved enzyme involved in synthesis of sterol glucoside membrane lipids; in contrast to ATG26 from P. pastoris, S. cerevisiae ATG26 is not involved in autophagy",[],Verified ORF,S000004179,reverse complement,12.0,534393.0,530797.0,534453.0,530668.0
MMR1,YLR190W,Phosphorylated protein of the mitochondrial outer membrane; localizes only to mitochondria of the bud; interacts with Myo2p to mediate mitochondrial distribution to buds; mRNA is targeted to the bud via the transport system involving She2p,[],Verified ORF,S000004180,[],12.0,535214.0,536689.0,534836.0,537077.0
PEX13,YLR191W,Peroxisomal importomer complex component; integral peroxisomal membrane protein required for docking and translocation of peroxisomal matrix proteins; interacts with the PTS1 signal recognition factor Pex5p and the PTS2 signal recognition factor Pex7p; forms a complex with Pex14p and Pex17p; human homolog PEX13 complements yeast null mutant,[],Verified ORF,S000004181,[],12.0,537272.0,538432.0,537223.0,538520.0
HCR1,YLR192C,"eIF3j component of translation initiation factor 3 (eIF3); dual function protein involved in translation initiation as a substoichiometric component (eIF3j) of eIF3; required for 20S pre-rRNA processing; required at post-transcriptional step for efficient retrotransposition; absence decreases Ty1 Gag:GFP protein levels; binds eIF3 subunits Rpg1p, Prt1p and 18S rRNA; eIF3 also involved in programmed stop codon read through; human homolog EIF3J can complement yeast hcr1 mutant",[],Verified ORF,S000004182,reverse complement,12.0,539589.0,538792.0,539638.0,538558.0
UPS1,YLR193C,Phosphatidic acid transfer protein; plays a role in phospholipid metabolism by transporting phosphatidic acid from the outer to the inner mitochondrial membrane; localizes to the mitochondrial intermembrane space; null mutant has altered cardiolipin and phosphatidic acid levels; ortholog of human PRELI,[],Verified ORF,S000004183,reverse complement,12.0,540536.0,540009.0,540589.0,539838.0
NCW2,YLR194C,"Structural constituent of the cell wall; attached to the plasma membrane by a GPI-anchor; expression is upregulated in response to cell wall stress; null mutant is sensitive to the antifungal agent polyhexamethylene biguanide, resistant to zymolyase treatment and has increased chitin deposition",[],Verified ORF,S000004184,reverse complement,12.0,541573.0,540809.0,541588.0,540742.0
NMT1,YLR195C,"N-myristoyl transferase; catalyzes the cotranslational, covalent attachment of myristic acid to the N-terminal glycine residue of several proteins involved in cellular growth and signal transduction",[],Verified ORF,S000004185,reverse complement,12.0,543304.0,541937.0,543327.0,541863.0
PWP1,YLR196W,Protein with WD-40 repeats involved in rRNA processing; associates with trans-acting ribosome biogenesis factors; similar to beta-transducin superfamily,[],Verified ORF,S000004186,[],12.0,543968.0,545698.0,543894.0,545828.0
NOP56,YLR197W,Essential evolutionarily-conserved nucleolar protein; component of the box C/D snoRNP complexes that direct 2'-O-methylation of pre-rRNA during its maturation; overexpression causes spindle orientation defects,[],Verified ORF,S000004187,[],12.0,546097.0,547611.0,546061.0,547797.0
YLR198C,YLR198C,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps the verified gene SIK1/YLR197W",[],Dubious ORF,S000004188,reverse complement,12.0,547645.0,547286.0,,
PBA1,YLR199C,Protein involved in 20S proteasome assembly; forms a heterodimer with Add66p that binds to proteasome precursors; interaction with Pba1p-Add66p may affect function of the mature proteasome and its role in maintaining respiratory metabolism; similar to human PAC1 constituent of the PAC1-PAC2 complex involved in proteasome assembly,[548764 548677],Verified ORF,S000004189,"reverse complement, intron sequence removed",12.0,548769.0,547853.0,548816.0,547706.0
YKE2,YLR200W,"Subunit of the heterohexameric Gim/prefoldin protein complex; involved in the folding of alpha-tubulin, beta-tubulin, and actin; prefoldin complex also localizes to chromatin of actively transcribed genes in the nucleus and facilitates transcriptional elongation",[],Verified ORF,S000004190,[],12.0,549012.0,549356.0,548984.0,549483.0
COQ9,YLR201C,Protein required for ubiquinone biosynthesis and respiratory growth; localizes to matrix face of mitochondrial inner membrane in a large complex with ubiquinone biosynthetic enzymes; ubiquinone is also known as coenzyme Q; human homolog COQ9 can complement yeast coq9 null mutant,[],Verified ORF,S000004191,reverse complement,12.0,550293.0,549511.0,550320.0,549411.0
YLR202C,YLR202C,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF YLR201C; ORF contains a putative intron",[550575 550458],Dubious ORF,S000004192,"reverse complement, intron sequence removed",12.0,550636.0,550194.0,552024.0,549411.0
MSS51,YLR203C,"Specific translational activator for the mitochondrial COX1 mRNA; loosely associated with the matrix face of the mitochondrial inner membrane; localizes to vacuole membrane in response to H2O2; influences both COX1 mRNA translation and Cox1p assembly into cytochrome c oxidase; binds to heme B, which may be a mechanism for sensing oxygen levels in order to regulate cytochrome c oxidase biogenesis",[],Verified ORF,S000004193,reverse complement,12.0,551960.0,550650.0,552023.0,550528.0
QRI5,YLR204W,Mitochondrial inner membrane protein; required for accumulation of spliced COX1 mRNA; may have an additional role in translation of COX1 mRNA,[],Verified ORF,S000004194,[],12.0,552270.0,552605.0,552240.0,552758.0
HMX1,YLR205C,ER localized heme oxygenase; involved in heme degradation during iron starvation and in the oxidative stress response; expression is regulated by AFT1 and oxidative stress; relocates to the perinuclear region in the presence of oxidants,[],Verified ORF,S000004195,reverse complement,12.0,553677.0,552724.0,553717.0,552660.0
ENT2,YLR206W,"Epsin-like protein required for endocytosis and actin patch assembly; functionally redundant with Ent1p; contains clathrin-binding motif at C-terminus; ENT2 has a paralog, ENT1, that arose from the whole genome duplication",[],Verified ORF,S000004196,[],12.0,554578.0,556419.0,554431.0,556575.0
HRD3,YLR207W,ER membrane protein that plays a central role in ERAD; forms HRD complex with Hrd1p and ER-associated protein degradation (ERAD) determinants that engages in lumen to cytosol communication and coordination of ERAD events,[],Verified ORF,S000004197,[],12.0,556788.0,559289.0,556777.0,559347.0
SEC13,YLR208W,"Structural component of 3 complexes; subunit of the Nup84p nuclear pore subcomplex that contributes to nucleocytoplasmic transport and NPC biogenesis; subunit of the COPII vesicle coat required for ER-to-Golgi transport; subunit of SEACAT, a subcomplex of the coatomer-related, vacuolar-associated SEA complex, that inhibits the TORC1 inhibitory role of SEACIT (Iml1p-Npr2p-Npr3p), a GAP for Gtr1p, thereby resulting in activation of TORC1 signaling; human SEC13 homolog",[],Verified ORF,S000004198,[],12.0,559551.0,560444.0,559461.0,560714.0
PNP1,YLR209C,Purine nucleoside phosphorylase; specifically metabolizes inosine and guanosine nucleosides; involved in the nicotinamide riboside salvage pathway,[],Verified ORF,S000004199,reverse complement,12.0,561732.0,560797.0,561739.0,560651.0
CLB4,YLR210W,"B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the G2/M transition; may be involved in DNA replication and spindle assembly; accumulates during S phase and G2, then targeted for ubiquitin-mediated degradation; CLB4 has a paralog, CLB3, that arose from the whole genome duplication",[],Verified ORF,S000004200,[],12.0,562008.0,563390.0,561945.0,563563.0
ATG38,YLR211C,Homodimeric subunit of autophagy-specific PtdIns-3-kinase complex I; required for the integrity of the active PtdIns-3-kinase complex I by maintaining an association between Vps15p-Vps34p and Atg14p-Vps30p subcomplexes; localizes to the pre-autophagosomal structure (PAS) in an Atg14p-dependent manner; ATG38 is non-essential but is required for macroautophagy,[564514 564454],Verified ORF,S000004201,"reverse complement, intron sequence removed",12.0,564531.0,563792.0,564581.0,563429.0
TUB4,YLR212C,Gamma-tubulin; involved in nucleating microtubules from both the cytoplasmic and nuclear faces of the spindle pole body; protein abundance increases in response to DNA replication stress,[],Verified ORF,S000004202,reverse complement,12.0,566281.0,564860.0,566296.0,564713.0
CRR1,YLR213C,"Putative glycoside hydrolase of the spore wall envelope; required for normal spore wall assembly, possibly for cross-linking between the glucan and chitosan layers; expressed during sporulation",[],Verified ORF,S000004203,reverse complement,12.0,567922.0,566654.0,567963.0,566518.0
FRE1,YLR214W,Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low copper and iron levels,[],Verified ORF,S000004204,[],12.0,568567.0,570627.0,568484.0,570758.0
CDC123,YLR215C,Assembly factor for the eIF2 translation initiation factor complex; regulates translational initiation; conserved residues of this ATP-Grasp protein that bind to ATP-Mg2+ in the pombe ortholog are required for complex assembly in budding yeast; interaction with eIF2 subunit Gcd11p facilitates complex assembly and activity; required for the START transition and timely progression through G2; regulated by nutrient availability; human ortholog complements the yeast mutant,[],Verified ORF,S000004205,reverse complement,12.0,571858.0,570776.0,571900.0,570671.0
CPR6,YLR216C,Peptidyl-prolyl cis-trans isomerase (cyclophilin); catalyzes the cis-trans isomerization of peptide bonds N-terminal to proline residues; plays a role in determining prion variants; binds to Hsp82p and contributes to chaperone activity; protein abundance increases in response to DNA replication stress,[],Verified ORF,S000004206,reverse complement,12.0,573211.0,572096.0,573242.0,571984.0
YLR217W,YLR217W,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene CPR6",[],Dubious ORF,S000004207,[],12.0,572909.0,573232.0,572837.0,573475.0
COA4,YLR218C,Twin Cx(9)C protein involved in cytochrome c oxidase organization; organization includes assembly or stability; localizes to the mitochondrial intermembrane space via the Mia40p-Erv1p system; interacts genetically with CYC1 and with cytochrome c oxidase assembly factors,[],Verified ORF,S000004208,reverse complement,12.0,573918.0,573466.0,573811.0,573339.0
MSC3,YLR219W,Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery; msc3 mutants are defective in directing meiotic recombination events to homologous chromatids; potential Cdc28p substrate; protein abundance increases in response to DNA replication stress,[],Verified ORF,S000004209,[],12.0,574151.0,576337.0,573956.0,576496.0
CCC1,YLR220W,"Vacuolar Fe2+/Mn2+ transporter; suppresses respiratory deficit of yfh1 mutants, which lack the ortholog of mammalian frataxin, by preventing mitochondrial iron accumulation; relative distribution to the vacuole decreases upon DNA replication stress",[],Verified ORF,S000004210,[],12.0,576825.0,577793.0,576677.0,577968.0
RSA3,YLR221C,Protein with a likely role in ribosomal maturation; required for accumulation of wild-type levels of large (60S) ribosomal subunits; binds to the helicase Dbp6p in pre-60S ribosomal particles in the nucleolus,[],Verified ORF,S000004211,reverse complement,12.0,579024.0,578362.0,579069.0,578160.0
UTP13,YLR222C,Nucleolar protein; component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA,[],Verified ORF,S000004212,reverse complement,12.0,581771.0,579318.0,581790.0,579220.0
IFH1,YLR223C,"Coactivator, regulates transcription of ribosomal protein (RP) genes; recruited to RP gene promoters during optimal growth conditions via Fhl1p; subunit of CURI, a complex that coordinates RP production and pre-rRNA processing; regulated by acetylation and phosphorylation at different growth states via TORC1 signaling; IFH1 has a paralog, CRF1, that arose from the whole genome duplication",[],Verified ORF,S000004213,reverse complement,12.0,585490.0,582233.0,,
UCC1,YLR224W,"F-box protein and component of SCF ubiquitin ligase complexes; involved in ubiquitin-dependent protein catabolism; readily monoubiquitinated in vitro by SCF-Ubc4 complexes; SCF-Ucc1 regulates level of Cit2 citrate synthase protein to maintain citrate homeostasis, acts as metabolic switch for glyoxylate cycle; UCC1 transcription is downregulated in cells grown on C2-compounds",[],Verified ORF,S000004214,[],12.0,586464.0,587573.0,586308.0,587658.0
YLR225C,YLR225C,"Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; not an essential gene; YLR225C has a paralog, YDR222W, that arose from the whole genome duplication",[],Uncharacterized ORF,S000004215,reverse complement,12.0,588918.0,587695.0,588967.0,587565.0
BUR2,YLR226W,Cyclin for the Sgv1p (Bur1p) protein kinase; Sgv1p and Bur2p comprise the CDK-cyclin BUR kinase complex which is involved in transcriptional regulation through its phosphorylation of the carboxy-terminal domain (CTD) of the largest subunit of RNA polymerase II (Rpo21p); BUR kinase is also involved in the recruitment of Spt6p to the CTD at the onset of transcription,[],Verified ORF,S000004216,[],12.0,589354.0,590541.0,589305.0,591052.0
ADY4,YLR227C,Structural component of the meiotic outer plaque; outer plaque is a membrane-organizing center that assembles on the cytoplasmic face of the spindle pole body during meiosis II and triggers the formation of the prospore membrane,[],Verified ORF,S000004217,reverse complement,12.0,592043.0,590562.0,592392.0,590468.0
ECM22,YLR228C,"Sterol regulatory element binding protein; regulates transcription of sterol biosynthetic genes upon sterol depletion, after relocating from intracellular membranes to perinuclear foci; redundant activator of filamentation with UPC2, up-regulating the expression of genes involved in filamentous growth; contains Zn[2]-Cys[6] binuclear cluster; ECM22 has a paralog, UPC2, that arose from the whole genome duplication",[],Verified ORF,S000004218,reverse complement,12.0,602463.0,600019.0,602666.0,599853.0
CDC42,YLR229C,Small rho-like GTPase; essential for establishment and maintenance of cell polarity; plays a role late in cell fusion via activation of key cell fusion regulator Fus2p; mutants have defects in the organization of actin and septins; human homolog CDC42 can complement yeast cdc42 mutant,[],Verified ORF,S000004219,reverse complement,12.0,604787.0,604212.0,604996.0,604122.0
YLR230W,YLR230W,Dubious open reading frame unlikely to encode a functional protein; overlaps 5' end of essential CDC42/YLR229C gene which encodes a small Rho-like GTPase essential for establishment and maintenance of cell polarity,[],Dubious ORF,S000004220,[],12.0,604574.0,604879.0,,
BNA5,YLR231C,Kynureninase; required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p,[],Verified ORF,S000004221,reverse complement,12.0,607119.0,605758.0,607146.0,605650.0
YLR232W,YLR232W,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene BNA5",[],Dubious ORF,S000004222,[],12.0,606830.0,607177.0,,
EST1,YLR233C,"TLC1 RNA-associated factor involved in telomere length regulation; recruitment subunit of telomerase; has G-quadruplex promoting activity required for telomere elongation; role in activating telomere-bound Est2p-TLC1-RNA; EST1 has a paralog, EBS1, that arose from the whole genome duplication",[],Verified ORF,S000004223,reverse complement,12.0,609524.0,607425.0,609557.0,607116.0
TOP3,YLR234W,DNA Topoisomerase III; conserved protein that functions in a complex with Sgs1p and Rmi1p to relax single-stranded negatively-supercoiled DNA preferentially; DNA catenation/decatenation activity is stimulated by RPA and Sgs1p-Top3p-Rmi1p; involved in telomere stability and regulation of mitotic recombination,[],Verified ORF,S000004224,[],12.0,609783.0,611753.0,609743.0,612267.0
YLR235C,YLR235C,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps ORFs TOP3/YLR234W and YLR236C",[],Dubious ORF,S000004225,reverse complement,12.0,611930.0,611532.0,,
YLR236C,YLR236C,Putative protein of unknown function; conserved across S. cerevisiae strains; overlaps ORF YLR235C,[],Uncharacterized ORF,S000004226,reverse complement,12.0,612117.0,611794.0,,
THI7,YLR237W,Plasma membrane transporter responsible for the uptake of thiamine; contributes to uptake of 5-aminoimidazole-4-carboxamide-1-beta-D-ribofuranoside (acadesine); member of the major facilitator superfamily of transporters; mutation of human ortholog causes thiamine-responsive megaloblastic anemia,[],Verified ORF,S000004227,[],12.0,612367.0,614163.0,612300.0,614349.0
FAR10,YLR238W,"Protein involved in recovery from arrest in response to pheromone; acts in a cell cycle arrest recovery pathway independent from Far1p; interacts with Far3p, Far7p, Far8p, Far9p, and Far11p; potential Cdc28p substrate; FAR10 has a paralog, VPS64, that arose from the whole genome duplication",[],Verified ORF,S000004228,[],12.0,614755.0,616191.0,614677.0,616307.0
LIP2,YLR239C,Lipoyl ligase; involved in the modification of mitochondrial enzymes by the attachment of lipoic acid groups,[],Verified ORF,S000004229,reverse complement,12.0,617318.0,616332.0,617336.0,616226.0
VPS34,YLR240W,"Phosphatidylinositol (PI) 3-kinase that synthesizes PI-3-phosphate; forms membrane-associated signal transduction complex with Vps15p to regulate protein sorting; activated by the GTP-bound form of Gpa1p; a fraction is localized, with Vps15p, to nuclear pores at nucleus-vacuole junctions and may facilitate transcription elongation for genes positioned at the nuclear periphery",[],Verified ORF,S000004230,[],12.0,617533.0,620160.0,617485.0,620304.0
CSC1,YLR241W,Calcium permeable gated cation channel; may be involved in detoxification; similar to Arabidopsis CSC1,[],Verified ORF,S000004231,[],12.0,620473.0,622821.0,620426.0,622893.0
ARV1,YLR242C,"Cortical ER protein; implicated in the membrane insertion of tail-anchored C-terminal single transmembrane domain proteins; may function in transport of glycosylphosphatidylinositol intermediates into the ER lumen; required for normal intracellular sterol distribution; human ARV1, required for normal cholesterol and bile acid homeostasis, can complement yeast arv1 null mutant; human variant causing early onset epileptic encephalopathy is unable to rescue the yeast null",[],Verified ORF,S000004232,reverse complement,12.0,623883.0,622918.0,623984.0,622885.0
GPN3,YLR243W,Putative GTPase with a role in biogenesis of RNA pol II and polIII; may be involved in assembly of RNA polymerases II and III and in their transport into the nucleus; may have a role in sister chromatid cohesion; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively; contains a Gly-Pro-Asn motif in the G domain; similar to Npa3p and Gpn2p,[],Verified ORF,S000004233,[],12.0,624203.0,625021.0,624125.0,625121.0
MAP1,YLR244C,Methionine aminopeptidase; catalyzes the cotranslational removal of N-terminal methionine from nascent polypeptides; function is partially redundant with that of Map2p,[],Verified ORF,S000004234,reverse complement,12.0,626331.0,625168.0,626349.0,625112.0
CDD1,YLR245C,"Cytidine deaminase; catalyzes the modification of cytidine to uridine in vitro but native RNA substrates have not been identified, localizes to both the nucleus and cytoplasm",[],Verified ORF,S000004235,reverse complement,12.0,626930.0,626502.0,626948.0,625112.0
ERF2,YLR246W,Subunit of a palmitoyltransferase; this complex adds a palmitoyl lipid moiety to heterolipidated substrates such as Ras1p and Ras2p through a thioester linkage; mutants partially mislocalize Ras2p to the vacuole; palmitoyltransferase is composed of Erf2p and Shr5p,[],Verified ORF,S000004236,[],12.0,627118.0,628197.0,627117.0,628267.0
IRC20,YLR247C,E3 ubiquitin ligase and putative helicase; involved in synthesis-dependent strand annealing-mediated homologous recombination; ensures precise end-joining along with Srs2p in the Yku70p/Yku80p/Lig4p-dependent nonhomologous end joining (NHEJ) pathway; localizes to both the mitochondrion and the nucleus; contains a Snf2/Swi2 family ATPase/helicase and a RING finger domain; interacts with Cdc48p and Smt3p; null mutant displays increased levels of spontaneous Rad52p foci,[],Verified ORF,S000004237,reverse complement,12.0,633354.0,628684.0,633379.0,628547.0
RCK2,YLR248W,"Protein kinase involved in response to oxidative and osmotic stress; identified as suppressor of S. pombe cell cycle checkpoint mutations; similar to CaM (calmodulin) kinases; RCK2 has a paralog, RCK1, that arose from the whole genome duplication",[],Verified ORF,S000004238,[],12.0,634252.0,636084.0,634194.0,636221.0
YEF3,YLR249W,"Translation elongation factor 3; contains two ABC cassettes; binds and hydrolyzes ATP; YEF3 has a paralog, HEF3, that arose from the whole genome duplication",[],Verified ORF,S000004239,[],12.0,636780.0,639914.0,636740.0,640043.0
SSP120,YLR250W,Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern,[],Verified ORF,S000004240,[],12.0,640317.0,641021.0,640273.0,641141.0
SYM1,YLR251W,"Protein required for ethanol metabolism; induced by heat shock and localized to the inner mitochondrial membrane; homologous to mammalian peroxisomal membrane protein Mpv17; human homolog MPV17 is implicated in hepatocerebral mtDNA depletion syndromes (MDDS), and complements yeast null mutant",[],Verified ORF,S000004241,[],12.0,641464.0,642057.0,640811.0,642393.0
YLR252W,YLR252W,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene SYM1, a mitochondrial protein involved in ethanol metabolism",[],Dubious ORF,S000004242,[],12.0,641957.0,642262.0,641349.0,642343.0
MCP2,YLR253W,"Mitochondrial protein of unknown function involved in lipid homeostasis; associates with mitochondrial ribosome; integral membrane protein that localizes to the mitochondrial inner membrane; involved in mitochondrial morphology; non-essential gene which interacts genetically with MDM10, and other members of the ERMES complex; transcription is periodic during the metabolic cycle; homologous to human aarF domain containing kinase, ADCK1",[],Verified ORF,S000004243,[],12.0,642627.0,644336.0,642554.0,644428.0
